FixID,DateTime,Latitude ,Longitude ,Altitude 
1774,12/03/2014 00:01:00,38.5445286,-111.9517172,2615.227
1775,12/03/2014 04:01:58,38.5445622,-111.9517303,2601.766
1776,12/03/2014 08:02:16,38.5445597,-111.9517239,2603.855
1777,12/03/2014 12:00:49,38.5445608,-111.9517356,2641.457
1778,12/03/2014 16:00:59,38.5445919,-111.9516261,2612.113
1779,12/03/2014 20:02:03,38.5447622,-111.9516,2647.656
1780,12/04/2014 00:01:19,38.5445933,-111.9517178,2602.879
1781,12/04/2014 04:01:02,38.5445275,-111.9517431,2607.23
1782,12/04/2014 08:01:12,38.5445536,-111.9516294,2598.895
1783,12/04/2014 12:01:14,38.5445533,-111.9516981,2610.836
1784,12/04/2014 16:01:17,38.5445208,-111.9517117,2614.969
1785,12/04/2014 20:01:20,38.5445331,-111.951705,2602.367
1786,12/05/2014 00:01:18,38.5445256,-111.9517097,2606.836
1787,12/05/2014 04:01:20,38.5446283,-111.9517972,2589.934
1788,12/05/2014 08:01:18,38.5445406,-111.9517233,2602.055
1789,12/05/2014 12:01:11,38.54451,-111.9517072,2612.371
1790,12/05/2014 16:01:48,38.5445983,-111.9515992,2602.219
1791,12/05/2014 20:01:41,38.5445719,-111.9516575,2640.777
1792,12/06/2014 00:01:18,38.5445214,-111.9517339,2599.23
1794,12/06/2014 08:01:09,38.5445458,-111.9516586,2602.211
1795,12/06/2014 12:01:36,38.5445292,-111.9516911,2608.191
1796,12/06/2014 16:01:19,38.5445731,-111.9516975,2606.578
1798,12/07/2014 00:01:20,38.5445586,-111.9517047,2587.574
1799,12/07/2014 04:01:48,38.5445683,-111.9517161,2599.375
1800,12/07/2014 08:01:32,38.5445239,-111.9516417,2591.793
1801,12/07/2014 12:00:59,38.5445956,-111.9516753,2607.715
1802,12/07/2014 16:01:21,38.5445633,-111.9516047,2600.965
1803,12/07/2014 20:01:18,38.5444869,-111.95178,2609.23
1804,12/08/2014 00:00:59,38.5445331,-111.9517233,2598.949
1805,12/08/2014 04:02:14,38.5440319,-111.9541067,2592.332
1806,12/08/2014 08:00:58,38.5445917,-111.9516622,2635.363
1807,12/08/2014 12:01:14,38.5444311,-111.9516275,2615.234
1808,12/08/2014 16:01:37,38.5445106,-111.9517308,2600.578
1809,12/08/2014 20:01:20,38.5444308,-111.9516325,2590.23
1810,12/09/2014 00:00:57,38.5453144,-111.9513678,2618.863
1811,12/09/2014 04:01:00,38.5446967,-111.9515208,2602.891
1812,12/09/2014 08:01:00,38.5445197,-111.9517675,2600.223
1813,12/09/2014 12:02:06,38.5445803,-111.9516356,2610.672
1814,12/09/2014 16:00:59,38.5445486,-111.95163,2613.195
1815,12/09/2014 20:01:00,38.5445514,-111.9517075,2620.613
1816,12/10/2014 00:00:49,38.5445583,-111.9516894,2611.547
1817,12/10/2014 04:01:00,38.5445486,-111.9517197,2604.039
1818,12/10/2014 08:01:48,38.5445628,-111.9516253,2592.988
1819,12/10/2014 12:01:07,38.5445436,-111.9515925,2602.176
1820,12/10/2014 16:01:48,38.5445769,-111.9516197,2609.813
1821,12/10/2014 20:01:19,38.5438719,-111.9526328,2572.535
1822,12/11/2014 00:00:59,38.544515,-111.9517083,2604.672
1823,12/11/2014 04:01:21,38.5445267,-111.9517997,2618.098
1824,12/11/2014 08:01:22,38.5445053,-111.9517408,2593.988
1826,12/11/2014 16:01:12,38.5549008,-111.9550908,2732.988
1827,12/11/2014 20:01:48,38.5474386,-111.9511775,2660.633
1829,12/12/2014 04:01:22,38.5442994,-111.9548364,2590.238
1832,12/12/2014 16:01:51,38.5609872,-111.9431442,2934.918
1833,12/12/2014 20:01:43,38.5486897,-111.9507628,2592.332
1834,12/13/2014 00:01:58,38.5446594,-111.9589431,2647.672
1836,12/13/2014 08:01:18,38.5457931,-111.9603625,2655.16
1837,12/13/2014 12:00:59,38.5505353,-111.9654556,2745.336
1838,12/13/2014 16:01:13,38.5505944,-111.9655439,2745.34
1841,12/14/2014 04:02:22,38.5506586,-111.9685856,2795.82
1844,12/14/2014 16:01:54,38.5470536,-111.9537567,2716.445
1850,12/15/2014 16:01:50,38.5432167,-111.9577436,2609.418
1851,12/15/2014 20:01:18,38.5490994,-111.9464403,2531.281
1852,12/16/2014 00:01:08,38.5490142,-111.9463947,2542.109
1855,12/16/2014 12:01:08,38.5669058,-111.9398381,2935.602
1856,12/16/2014 16:01:15,38.5676111,-111.9399342,2971.672
1858,12/17/2014 00:01:13,38.5818958,-111.9204219,2625.453
1859,12/17/2014 04:02:05,38.5818258,-111.9204547,2602.438
1860,12/17/2014 08:02:06,38.5858581,-111.9265433,2737.777
1862,12/17/2014 16:02:26,38.5844217,-111.9232656,2678.215
1863,12/17/2014 20:01:18,38.5817958,-111.9205897,2599.625
1864,12/18/2014 00:00:59,38.5818022,-111.9205003,2599.512
1865,12/18/2014 04:01:14,38.58185,-111.9205036,2613.16
1876,12/20/2014 00:01:02,38.5745686,-111.9116747,2509.785
1877,12/20/2014 04:01:15,38.5818286,-111.9205031,2605.574
1878,12/20/2014 08:01:48,38.5818111,-111.9204769,2625.938
1879,12/20/2014 12:01:32,38.5810178,-111.9299297,2726.008
1880,12/20/2014 16:01:51,38.5833078,-111.9372772,2816.406
1888,12/22/2014 00:01:42,38.5964139,-111.9232044,2726.422
1889,12/22/2014 04:02:28,38.5969322,-111.9229986,2720.621
1890,12/22/2014 08:01:52,38.5969197,-111.9245736,2787.613
1895,12/23/2014 04:01:39,38.5991417,-111.8840697,2240.664
1897,12/23/2014 12:00:57,38.6015361,-111.8976597,2408.168
1898,12/23/2014 16:01:12,38.5998264,-111.88746,2266.613
1899,12/23/2014 20:00:59,38.6000053,-111.8873781,2255.324
1900,12/24/2014 00:00:56,38.5999756,-111.8873572,2277.844
1901,12/24/2014 04:00:56,38.5999794,-111.8874192,2267.477
1904,12/24/2014 16:01:57,38.6004292,-111.8959564,2377.969
1905,12/24/2014 20:00:59,38.6011897,-111.8926342,2340.023
1906,12/25/2014 00:01:01,38.6012047,-111.8926331,2333.195
1907,12/25/2014 04:00:59,38.6011978,-111.8926164,2331.098
1918,12/27/2014 00:01:48,38.6107258,-111.9048961,2464.875
1921,12/27/2014 12:02:12,38.6171181,-111.9119625,2716.016
1922,12/27/2014 16:01:18,38.6142964,-111.9029986,2434.273
1925,12/28/2014 04:01:18,38.6112389,-111.8962297,2402.602
1928,12/28/2014 16:01:18,38.6148756,-111.9086556,2580.188
1929,12/28/2014 20:01:18,38.6077297,-111.8903222,2280.508
1930,12/29/2014 00:01:18,38.60642,-111.884525,2244.738
1931,12/29/2014 04:01:48,38.5941694,-111.8790753,2202.5
1935,12/29/2014 20:01:01,38.5834108,-111.8966125,2357.309
1936,12/30/2014 00:01:12,38.5725425,-111.8883722,2264.707
1937,12/30/2014 04:01:14,38.5603381,-111.8893403,2380.883
1938,12/30/2014 08:01:37,38.5712311,-111.9007661,2293.336
1939,12/30/2014 12:01:20,38.5714231,-111.9012044,2372.137
1940,12/30/2014 16:01:56,38.5565744,-111.887905,2358.34
1943,12/31/2014 04:00:49,38.5556153,-111.9392786,2675.617
1944,12/31/2014 08:01:12,38.5560797,-111.9400158,2692.797
1945,12/31/2014 12:01:19,38.5562467,-111.9399689,2682.645
1946,12/31/2014 16:01:45,38.5561392,-111.9400147,2690.047
1947,12/31/2014 20:01:17,38.5560636,-111.940445,2689.242
