time,date,hour,y,x
3870,9-Jan-05,22:30,4844139.069,371107.3585
3871,9-Jan-05,22:35,4844138.771,371108.4081
3872,9-Jan-05,22:40,4844140.722,371106.9232
3873,9-Jan-05,22:45,4844138.791,371107.3773
3874,9-Jan-05,22:50,4844140.05,371107.7803
3875,9-Jan-05,22:55,4844140.841,371107.0625
3876,9-Jan-05,23:00,4844140.006,371107.1994
3877,9-Jan-05,23:05,4844140.594,371106.6549
3878,9-Jan-05,23:10,4844141.522,371106.9145
3879,9-Jan-05,23:15,4844140.503,371106.766
3880,9-Jan-05,23:20,4844138.079,371107.4522
3881,9-Jan-05,23:25,4844138.612,371105.7225
3882,9-Jan-05,23:30,4844138.789,371107.4901
3883,9-Jan-05,23:35,4844139.407,371107.6792
3884,9-Jan-05,23:40,4844138.96,371106.6637
3885,9-Jan-05,23:45,4844139.983,371104.8951
3886,9-Jan-05,23:50,4844141.808,371106.4931
3887,9-Jan-05,23:55,4844144.262,371107.1688
3888,10-Jan-05,0:00,4844139.34,371111.1902
3889,10-Jan-05,0:05,4844143.209,371105.8516
3890,10-Jan-05,0:10,4844142.289,371105.1652
3891,10-Jan-05,0:15,4844143.817,371106.0405
3892,10-Jan-05,0:20,4844140.387,371104.7015
3893,10-Jan-05,0:25,4844151.38,370959.0591
3894,10-Jan-05,0:30,4844188.805,370574.5251
3895,10-Jan-05,0:35,4844073.978,370155.9121
3896,10-Jan-05,0:40,4843755.338,369903.0316
3897,10-Jan-05,0:45,4843600.037,369626.2001
3898,10-Jan-05,0:50,4843266.332,369476.9867
3899,10-Jan-05,0:55,4843007.043,369310.008
3900,10-Jan-05,1:00,4842824.956,369182.0694
3901,10-Jan-05,1:05,4842677.26,368997.4774
3902,10-Jan-05,1:10,4842511.907,368861.2634
3903,10-Jan-05,1:15,4842359.703,368595.6008
3904,10-Jan-05,1:20,4842354.157,368309.8371
3905,10-Jan-05,1:25,4842297.035,368091.0301
3906,10-Jan-05,1:30,4842105.85,367854.5691
3907,10-Jan-05,1:35,4842048.076,367574.114
3908,10-Jan-05,1:40,4841936.98,367347.9717
3909,10-Jan-05,1:45,4841716.12,367175.7586
3910,10-Jan-05,1:50,4841492.078,366896.9618
3911,10-Jan-05,1:55,4841265.785,366661.8636
3912,10-Jan-05,2:00,4840985.422,366433.4538
3913,10-Jan-05,2:05,4840702.905,366224.7614
3914,10-Jan-05,2:10,4840726.601,366081.9195
3915,10-Jan-05,2:15,4840841.702,366047.3774
3916,10-Jan-05,2:20,4840917.868,365980.3236
3917,10-Jan-05,2:25,4840926.903,366054.4541
3918,10-Jan-05,2:30,4840888.146,366127.7231
3919,10-Jan-05,2:35,4840890.376,366127.3165
3920,10-Jan-05,2:40,4840889.859,366127.0804
3921,10-Jan-05,2:45,4840889.962,366126.9293
3922,10-Jan-05,2:50,4840888.168,366126.6193
3923,10-Jan-05,2:55,4840892.642,366125.1212
3924,10-Jan-05,3:00,4840883.971,366123.6981
3925,10-Jan-05,3:05,4840885.598,366124.0209
3926,10-Jan-05,3:10,4840889.525,366125.4376
3927,10-Jan-05,3:15,4840886.398,366125.6892
3928,10-Jan-05,3:20,4840886.15,366124.2093
3929,10-Jan-05,3:25,4840886.18,366124.363
3930,10-Jan-05,3:30,4840888.015,366123.7067
3931,10-Jan-05,3:35,4840889.3,366125.5459
3932,10-Jan-05,3:40,4840890.068,366124.4007
3933,10-Jan-05,3:45,4840891.406,366125.2577
3934,10-Jan-05,3:50,4840893.407,366124.0888
3935,10-Jan-05,3:55,4840890.9,366124.4818
3936,10-Jan-05,4:00,4840893.145,366125.0023
3937,10-Jan-05,4:05,4840889.774,366122.4201
3938,10-Jan-05,4:10,4840890.305,366124.76
3939,10-Jan-05,4:15,4840890.015,366125.3829
3940,10-Jan-05,4:20,4840891.126,366125.381
3941,10-Jan-05,4:25,4840891.701,366124.4092
3942,10-Jan-05,4:30,4840891.376,366125.6359
3943,10-Jan-05,4:35,4840890.665,366125.6458
3944,10-Jan-05,4:40,4840890.789,366127.2361
3945,10-Jan-05,4:45,4840891.62,366124.0046
3946,10-Jan-05,4:50,4840889.761,366130.2782
3947,10-Jan-05,4:55,4840888.553,366129.0047
3948,10-Jan-05,5:00,4840891.108,366126.2753
3949,10-Jan-05,5:05,4840890.049,366125.3191
3950,10-Jan-05,5:10,4840890.941,366125.7642
3951,10-Jan-05,5:15,4840889.664,366126.2463
3952,10-Jan-05,5:20,4840892.229,366125.8061
3953,10-Jan-05,5:25,4840893.028,366124.726
3954,10-Jan-05,5:30,4840892.331,366126.7995
3955,10-Jan-05,5:35,4840892.951,366125.2644
3956,10-Jan-05,5:40,4840889.751,366126.3448
3957,10-Jan-05,5:45,4840896.872,366125.3189
3958,10-Jan-05,5:50,4840895.088,366125.0574
3959,10-Jan-05,5:55,4840918.853,366141.7422
3960,10-Jan-05,6:00,4840899.071,366128.1194
3961,10-Jan-05,6:05,4840894.428,366125.8341
3962,10-Jan-05,6:10,4840897.287,366124.5454
3963,10-Jan-05,6:15,4840895.663,366125.746
3964,10-Jan-05,6:20,4840898.578,366127.771
3965,10-Jan-05,6:25,4840896.959,366125.3851
3966,10-Jan-05,6:30,4840890.497,366121.274
3967,10-Jan-05,6:35,4840892.876,366124.5456
3968,10-Jan-05,6:40,4840893.011,366125.5558
3969,10-Jan-05,6:45,4840892.681,366124.856
3970,10-Jan-05,6:50,4840891.746,366125.466
3971,10-Jan-05,6:55,4840892.459,366125.4077
3972,10-Jan-05,7:00,4840892.51,366125.6344
3973,10-Jan-05,7:05,4840888.987,366121.2195
3974,10-Jan-05,7:10,4840892.11,366123.9741
3975,10-Jan-05,7:15,4840889.834,366123.8801
3976,10-Jan-05,7:20,4840892.421,366123.9803
3977,10-Jan-05,7:25,4840891.008,366125.1771
3978,10-Jan-05,7:30,4840891.693,366124.7879
3979,10-Jan-05,7:35,4840891.688,366120.6047
3980,10-Jan-05,7:40,4840893.182,366124.8177
3981,10-Jan-05,7:45,4840891.601,366124.9875
3982,10-Jan-05,7:50,4840893.71,366122.8375
3983,10-Jan-05,7:55,4840888.37,366125.9786
3984,10-Jan-05,8:00,4840885.873,366127.4922
3985,10-Jan-05,8:05,4840890.633,366123.9445
3986,10-Jan-05,8:10,4840891.149,366127.5576
3987,10-Jan-05,8:15,4840891.785,366125.2169
3988,10-Jan-05,8:20,4840889.355,366124.4992
3989,10-Jan-05,8:25,4840892.696,366129.0878
3990,10-Jan-05,8:30,4840890.086,366123.4822
3991,10-Jan-05,8:35,4840889.317,366124.7241
3992,10-Jan-05,8:40,4840888.139,366125.2808
3993,10-Jan-05,8:45,4840886.27,366124.2762
3994,10-Jan-05,8:50,4840889.831,366124.0332
3995,10-Jan-05,8:55,4840887.087,366124.0024
3996,10-Jan-05,9:00,4840887.435,366124.9524
3997,10-Jan-05,9:05,4840885.469,366124.3729
3998,10-Jan-05,9:10,4840888.084,366123.6194
3999,10-Jan-05,9:15,4840886.069,366123.8047
4000,10-Jan-05,9:20,4840889.08,366124.3567
4001,10-Jan-05,9:25,4840892.426,366120.9338
4002,10-Jan-05,9:30,4840800.329,366085.4371
4003,10-Jan-05,9:35,4840588.681,365861.5752
4004,10-Jan-05,9:40,4840451.813,365577.1297
4005,10-Jan-05,9:45,4840273.622,365594.5014
4006,10-Jan-05,9:50,4840187.402,365339.5933
4007,10-Jan-05,9:55,4839896.806,365138.5907
4008,10-Jan-05,10:00,4839666.645,365105.4393
4009,10-Jan-05,10:05,4840022.144,365095.3264
4010,10-Jan-05,10:10,4840062.807,365111.4392
4011,10-Jan-05,10:15,4839937.217,365356.6695
4012,10-Jan-05,10:20,4839755.8,365482.3086
4013,10-Jan-05,10:25,4839534.082,365569.5045
4014,10-Jan-05,10:30,4839263.367,365724.6909
4015,10-Jan-05,10:35,4839231.104,365800.8565
4016,10-Jan-05,10:40,4839026.631,366022.3049
4017,10-Jan-05,10:45,4838936.136,366047.096
4018,10-Jan-05,10:50,4838948.941,366202.7119
4019,10-Jan-05,10:55,4838952.342,366204.3037
4020,10-Jan-05,11:00,4838944.24,366207.7695
4021,10-Jan-05,11:05,4838947.597,366202.1206
4022,10-Jan-05,11:10,4838941.882,366206.779
4023,10-Jan-05,11:15,4838970.615,366208.4104
4024,10-Jan-05,11:20,4839050.369,366206.734
4025,10-Jan-05,11:25,4838965.72,366206.4984
4026,10-Jan-05,11:30,4838946.112,366206.9121
4027,10-Jan-05,11:35,4838947.198,366204.8457
4028,10-Jan-05,11:40,4838945.897,366203.7716
4029,10-Jan-05,11:45,4838948.982,366203.9623
4030,10-Jan-05,11:50,4838946.361,366203.9099
4031,10-Jan-05,11:55,4838946.186,366203.2372
4032,10-Jan-05,12:00,4838946.337,366205.1429
4033,10-Jan-05,12:05,4838945.804,366203.9874
4034,10-Jan-05,12:10,4838946.939,366203.9053
4035,10-Jan-05,12:15,4838942.324,366205.2238
4036,10-Jan-05,12:20,4838946.976,366203.7045
4037,10-Jan-05,12:25,4838943.701,366204.1307
4038,10-Jan-05,12:30,4838941.834,366208.0358
4039,10-Jan-05,12:35,4838986.735,366310.1151
4040,10-Jan-05,12:40,4839034.654,366506.3783
4041,10-Jan-05,12:45,4838958.243,366710.1877
4042,10-Jan-05,12:50,4839019.098,366860.639
4043,10-Jan-05,12:55,4839109.424,366969.6631
4044,10-Jan-05,13:00,4839155.582,367184.5129
4045,10-Jan-05,13:05,4839212.985,367456.757
4046,10-Jan-05,13:10,4839340.082,367478.5616
4047,10-Jan-05,13:15,4839700.597,367532.7574
4048,10-Jan-05,13:20,4839997.477,367702.5939
4049,10-Jan-05,13:25,4840126.503,367968.4192
4050,10-Jan-05,13:30,4840202.901,368161.3197
4051,10-Jan-05,13:35,4840270.377,368609.0485
4052,10-Jan-05,13:40,4840351.228,368818.2574
4053,10-Jan-05,13:45,4840553.109,369066.3302
4054,10-Jan-05,13:50,4840730.416,369290.203
4055,10-Jan-05,13:55,4840832.323,369604.5518
4056,10-Jan-05,14:00,4840871.035,369947.4397
4057,10-Jan-05,14:05,4841010.184,370394.3623
4058,10-Jan-05,14:10,4841272.679,370581.907
4059,10-Jan-05,14:15,4841323.849,370708.934
4060,10-Jan-05,14:20,4841463.216,370931.4379
4061,10-Jan-05,14:25,4841502.719,371156.655
4062,10-Jan-05,14:30,4841615.882,371341.504
4063,10-Jan-05,14:35,4841888.155,371507.7797
4064,10-Jan-05,14:40,4841978.334,371560.6203
4065,10-Jan-05,14:45,4842198.288,371490.2518
4066,10-Jan-05,14:50,4842208.529,371586.8054
4067,10-Jan-05,14:55,4842478.527,371645.6949
4068,10-Jan-05,15:00,4842711.12,371470.5381
4069,10-Jan-05,15:05,4842728.045,371429.3851
4070,10-Jan-05,15:10,4842848.728,371262.7997
4071,10-Jan-05,15:15,4843094.567,371186.4655
4072,10-Jan-05,15:20,4843341.612,371307.3532
4073,10-Jan-05,15:25,4843334.024,371306.7396
4074,10-Jan-05,15:30,4843337.219,371309.3068
4075,10-Jan-05,15:35,4843519.607,371477.826
4076,10-Jan-05,15:40,4843528.834,371479.8406
4077,10-Jan-05,15:45,4843959.631,371680.9777
4078,10-Jan-05,15:51,4844184.649,371937.9181
4079,10-Jan-05,15:55,4844275.199,372337.4145
4080,10-Jan-05,16:00,4844273.123,372346.0343
4081,10-Jan-05,16:05,4844275.917,372338.7655
4082,10-Jan-05,16:10,4844276.447,372332.0011
4083,10-Jan-05,16:15,4844282.992,372360.9886
4084,10-Jan-05,16:20,4844287.401,372348.2972
4085,10-Jan-05,16:25,4844286.029,372347.4171
4086,10-Jan-05,16:30,4844289.933,372353.0178
4087,10-Jan-05,16:35,4844289.761,372350.3804
4088,10-Jan-05,16:40,4844288.07,372347.0292
4089,10-Jan-05,16:45,4844286.877,372357.6797
4090,10-Jan-05,16:50,4844289.761,372348.6324
4091,10-Jan-05,16:55,4844279.724,372360.475
4092,10-Jan-05,17:00,4844280.276,372358.8987
4093,10-Jan-05,17:05,4844284.813,372355.8278
4094,10-Jan-05,17:10,4844284.327,372356.8254
4095,10-Jan-05,17:15,4844505.592,372380.7054
4096,10-Jan-05,17:20,4844505.651,372385.7651
4097,10-Jan-05,17:25,4844507.419,372378.7104
4098,10-Jan-05,17:30,4844500.481,372381.8642
4099,10-Jan-05,17:35,4844502.23,372380.4638
4100,10-Jan-05,17:40,4844501.392,372384.1854
4101,10-Jan-05,17:45,4844502.038,372382.3612
4102,10-Jan-05,17:50,4844501.444,372381.4798
4103,10-Jan-05,17:55,4844501.022,372383.7755
4104,10-Jan-05,18:00,4844507.738,372381.1975
4105,10-Jan-05,18:05,4844505.136,372380.1167
4106,10-Jan-05,18:10,4844505.672,372379.99
4107,10-Jan-05,18:15,4844504.256,372381.3967
4108,10-Jan-05,18:20,4844508.871,372381.775
4109,10-Jan-05,18:25,4844506.719,372381.5808
4110,10-Jan-05,18:30,4844510.766,372381.481
4111,10-Jan-05,18:35,4844507.691,372380.7455
4112,10-Jan-05,18:40,4844506.06,372381.7695
4113,10-Jan-05,18:45,4844506.189,372381.9975
4114,10-Jan-05,18:50,4844504.363,372378.7567
4115,10-Jan-05,18:55,4844505.741,372381.0465
4116,10-Jan-05,19:00,4844505.103,372380.696
4117,10-Jan-05,19:05,4844506.486,372381.0124
4118,10-Jan-05,19:10,4844505.342,372382.7143
4119,10-Jan-05,19:15,4844504.867,372383.1563
4120,10-Jan-05,19:20,4844505.901,372383.7158
4121,10-Jan-05,19:25,4844505.74,372382.8347
4122,10-Jan-05,19:30,4844505.154,372382.6946
4123,10-Jan-05,19:35,4844504.904,372382.9557
4124,10-Jan-05,19:40,4844505.341,372382.7868
4125,10-Jan-05,19:45,4844505.883,372381.742
4126,10-Jan-05,19:50,4844506.195,372381.7238
4127,10-Jan-05,19:55,4844505.172,372383.5005
4128,10-Jan-05,20:00,4844507.137,372382.4184
4129,10-Jan-05,20:05,4844504.817,372379.3695
4130,10-Jan-05,20:10,4844506.058,372380.7384
4131,10-Jan-05,20:15,4844506.585,372382.2065
4132,10-Jan-05,20:20,4844502.436,372382.4815
4133,10-Jan-05,20:25,4844502.627,372385.8683
4134,10-Jan-05,20:30,4844505.484,372381.7102
4135,10-Jan-05,20:35,4844508.023,372382.5481
4136,10-Jan-05,20:40,4844503.216,372380.5955
4137,10-Jan-05,20:45,4844506.473,372382.8729
4138,10-Jan-05,20:50,4844503.573,372382.8658
4139,10-Jan-05,20:55,4844504.461,372381.7389
4140,10-Jan-05,21:00,4844506.612,372381.9573
4141,10-Jan-05,21:05,4844504.399,372383.2601
4142,10-Jan-05,21:10,4844508.388,372383.2479
4143,10-Jan-05,21:15,4844503.182,372382.383
4144,10-Jan-05,21:20,4844503.612,372382.5685
4145,10-Jan-05,21:25,4844502.116,372380.0186
4146,10-Jan-05,21:30,4844504.065,372383.2538
4147,10-Jan-05,21:35,4844505.916,372384.6747
4148,10-Jan-05,21:40,4844506.672,372380.5971
4149,10-Jan-05,21:45,4844505.985,372384.539
4150,10-Jan-05,21:50,4844507.296,372385.1521
4151,10-Jan-05,21:55,4844500.504,372383.5884
4152,10-Jan-05,22:00,4844526.339,372385.1298
4153,10-Jan-05,22:05,4844527.107,372386.8441
4154,10-Jan-05,22:10,4844527.742,372389.0714
4155,10-Jan-05,22:15,4844525.743,372385.5453
4156,10-Jan-05,22:20,4844520.703,372389.3878
4157,10-Jan-05,22:25,4844523.839,372383.4065
4158,10-Jan-05,22:30,4844528.043,372386.709
4159,10-Jan-05,22:35,4844527.217,372386.2904
4160,10-Jan-05,22:40,4844525.136,372383.5683
4161,10-Jan-05,22:45,4844525.705,372384.586
4162,10-Jan-05,22:50,4844523.952,372389.1117
4163,10-Jan-05,22:55,4844522.914,372389.9456
4164,10-Jan-05,23:00,4844523.377,372384.9201
4165,10-Jan-05,23:05,4844522.231,372380.3551
4166,10-Jan-05,23:10,4844524.344,372384.3103
4167,10-Jan-05,23:15,4844524.325,372385.2927
4168,10-Jan-05,23:20,4844524.196,372382.7609
4169,10-Jan-05,23:25,4844524.213,372383.5909
4170,10-Jan-05,23:30,4844321.166,372378.4982
4171,10-Jan-05,23:35,4844105.979,372674.9665
4172,10-Jan-05,23:40,4843863.974,372835.5166
4173,10-Jan-05,23:45,4843909.315,372838.4833
4174,10-Jan-05,23:50,4844163.532,372963.4434
4175,10-Jan-05,23:55,4844604.625,373060.5355
4176,11-Jan-05,0:00,4844950.796,373082.0966
4177,11-Jan-05,0:05,4845073.353,372980.1249
4178,11-Jan-05,0:10,4845104.817,372695.7783
4179,11-Jan-05,0:15,4845101.6,372355.4448
4180,11-Jan-05,0:20,4845081.7,372186.0989
4181,11-Jan-05,0:25,4845080.045,372183.7797
4182,11-Jan-05,0:30,4845079.741,372183.4195
4183,11-Jan-05,0:35,4845080.737,372186.4832
4184,11-Jan-05,0:40,4845081.373,372186.9383
4185,11-Jan-05,0:45,4845088.395,372187.524
4186,11-Jan-05,0:50,4845078.791,372189.5065
4187,11-Jan-05,0:55,4845086.464,372186.8184
4188,11-Jan-05,1:00,4845085.371,372185.8954
4189,11-Jan-05,1:05,4845086.179,372187.2157
4190,11-Jan-05,1:10,4845085.889,372186.0906
4191,11-Jan-05,1:15,4845075.452,372189.7808
4192,11-Jan-05,1:20,4845078.459,372189.4357
4193,11-Jan-05,1:25,4845084.957,372186.6043
4194,11-Jan-05,1:30,4845081.363,372185.7139
4195,11-Jan-05,1:35,4845081.334,372187.2115
4196,11-Jan-05,1:40,4845083.231,372186.8209
4197,11-Jan-05,1:45,4845076.326,372184.7877
4198,11-Jan-05,1:50,4845081.846,372186.6172
4199,11-Jan-05,1:55,4845083.568,372188.3497
4200,11-Jan-05,2:00,4845079.62,372187.984
4201,11-Jan-05,2:05,4845084.045,372188.9629
4202,11-Jan-05,2:10,4845083.794,372189.3125
4203,11-Jan-05,2:15,4845081.456,372187.2541
4204,11-Jan-05,2:20,4845083.014,372188.2907
4205,11-Jan-05,2:25,4845078.378,372186.6796
4206,11-Jan-05,2:30,4845079.821,372189.0833
4207,11-Jan-05,2:35,4845079.182,372188.2173
4208,11-Jan-05,2:40,4845077.852,372186.8709
4209,11-Jan-05,2:45,4845080.533,372189.0486
4210,11-Jan-05,2:50,4845075.891,372187.7515
4211,11-Jan-05,2:55,4845080.918,372194.4283
4212,11-Jan-05,3:00,4845078.642,372187.4256
4213,11-Jan-05,3:05,4845073.159,372183.6317
4214,11-Jan-05,3:10,4845070.523,372184.3624
4215,11-Jan-05,3:15,4845080.101,372166.3591
4216,11-Jan-05,3:20,4845086.32,372167.0824
4217,11-Jan-05,3:25,4845118.43,372503.1371
4218,11-Jan-05,3:30,4845221.702,372604.9109
4219,11-Jan-05,3:35,4845303.558,372969.8508
4220,11-Jan-05,3:40,4845444.351,373310.933
4221,11-Jan-05,3:45,4845775.157,373623.4749
4222,11-Jan-05,3:50,4846079.582,373855.3511
4223,11-Jan-05,3:55,4846162.917,373916.6567
4224,11-Jan-05,4:00,4846414.066,374054.3637
4225,11-Jan-05,4:05,4846638.058,374164.1057
4226,11-Jan-05,4:10,4846745.139,374215.4229
4227,11-Jan-05,4:15,4846932.036,374315.751
4228,11-Jan-05,4:20,4846649.043,374494.9267
4229,11-Jan-05,4:25,4846580.812,374681.6661
4230,11-Jan-05,4:30,4846597.971,374719.8349
4231,11-Jan-05,4:35,4846800.936,374880.1345
4232,11-Jan-05,4:40,4846883.55,374916.4378
4233,11-Jan-05,4:45,4846884.882,374911.1404
4234,11-Jan-05,4:50,4846884.009,374913.298
4235,11-Jan-05,4:55,4846882.029,374911.6505
4236,11-Jan-05,5:00,4846881.71,374912.651
4237,11-Jan-05,5:05,4846880.272,374909.9588
4238,11-Jan-05,5:10,4846882.824,374912.4867
4239,11-Jan-05,5:15,4846881.973,374909.9021
4240,11-Jan-05,5:20,4846885.567,374912.5382
4241,11-Jan-05,5:25,4846854.378,374832.7769
4242,11-Jan-05,5:30,4846950.624,374876.1645
4243,11-Jan-05,5:35,4847111.893,374847.653
4244,11-Jan-05,5:40,4847363.38,374741.088
4245,11-Jan-05,5:45,4847484.612,374578.894
4246,11-Jan-05,5:50,4847523.444,374545.2056
4247,11-Jan-05,5:55,4847629.046,374519.9806
4248,11-Jan-05,6:00,4847790.636,374521.7673
4249,11-Jan-05,6:05,4847423.074,374488.4539
4250,11-Jan-05,6:10,4846938.524,374372.9137
4251,11-Jan-05,6:15,4846592.222,374086.1787
4252,11-Jan-05,6:20,4846488.766,373758.6831
4253,11-Jan-05,6:25,4846334.589,373404.6137
4254,11-Jan-05,6:30,4846110.327,373106.9092
4255,11-Jan-05,6:35,4845960.292,372922.5006
4256,11-Jan-05,6:40,4845801.499,372723.9518
4257,11-Jan-05,6:45,4845812.272,372560.6958
4258,11-Jan-05,6:50,4845786.336,372301.3194
4259,11-Jan-05,6:55,4845778.99,372201.653
4260,11-Jan-05,7:00,4845455.804,371945.1824
4261,11-Jan-05,7:05,4845249.466,371758.5667
4262,11-Jan-05,7:10,4845325.793,371452.2533
4263,11-Jan-05,7:15,4845275.005,371093.1511
4264,11-Jan-05,7:20,4845155.122,370744.6558
4265,11-Jan-05,7:25,4845023.75,370594.5338
4266,11-Jan-05,7:30,4844657.536,370259.1135
4267,11-Jan-05,7:35,4844421.95,369891.4609
4268,11-Jan-05,7:40,4844437.357,369850.075
4269,11-Jan-05,7:45,4844434.954,369851.3492
4270,11-Jan-05,7:50,4844462.185,369836.6398
4271,11-Jan-05,7:55,4844487.308,369821.1564
4272,11-Jan-05,8:00,4844498.511,369808.4625
4273,11-Jan-05,8:05,4844595.617,369785.7894
4274,11-Jan-05,8:10,4845069.743,369594.244
4275,11-Jan-05,8:15,4845413.115,369417.9264
4276,11-Jan-05,8:20,4845578.41,369438.8577
4277,11-Jan-05,8:25,4845845.481,369323.66
4278,11-Jan-05,8:30,4845856.01,369329.5039
4279,11-Jan-05,8:35,4845859.351,369314.9359
4280,11-Jan-05,8:40,4845966.206,369379.4692
4281,11-Jan-05,8:45,4846106.291,369414.0484
4282,11-Jan-05,8:50,4846270.191,369444.9936
4283,11-Jan-05,8:55,4846435.962,369463.2103
4284,11-Jan-05,9:00,4846384.425,369592.346
4285,11-Jan-05,9:05,4846327.801,369851.2399
4286,11-Jan-05,9:10,4846504.679,369917.5695
4287,11-Jan-05,9:15,4846726.548,369886.2903
4288,11-Jan-05,9:20,4846684.455,369965.1897
4289,11-Jan-05,9:25,4846866.657,369667.2293
4290,11-Jan-05,9:30,4847258.761,369227.9392
4291,11-Jan-05,9:35,4847304.037,369201.3383
4292,11-Jan-05,9:40,4847446.708,369220.7168
4293,11-Jan-05,9:45,4847139.01,369162.1791
4294,11-Jan-05,9:50,4846859.178,368934.0351
4295,11-Jan-05,9:55,4846766.43,368899.8883
4296,11-Jan-05,10:00,4846878.824,368923.7358
4297,11-Jan-05,10:05,4846548.772,368708.8778
4298,11-Jan-05,10:10,4846310.499,368553.9211
4299,11-Jan-05,10:15,4846124.744,368453.2878
4300,11-Jan-05,10:20,4845865.817,368247.883
4301,11-Jan-05,10:25,4845694.055,368107.3305
4302,11-Jan-05,10:30,4845690.141,368107.4947
4303,11-Jan-05,10:35,4845692.44,368109.7791
4304,11-Jan-05,10:40,4845692.023,368111.7844
4305,11-Jan-05,10:45,4845689.526,368110.5027
4306,11-Jan-05,10:50,4845688.694,368108.7386
4307,11-Jan-05,10:55,4845691.538,368109.8982
4308,11-Jan-05,11:00,4845689.017,368108.1651
4309,11-Jan-05,11:05,4845680.245,368103.3605
4310,11-Jan-05,11:10,4845688.416,368108.7814
4311,11-Jan-05,11:15,4845692.158,368106.6164
4312,11-Jan-05,11:20,4845697.187,368108.528
4313,11-Jan-05,11:25,4845693.951,368109.809
4314,11-Jan-05,11:30,4845694.376,368110.196
4315,11-Jan-05,11:35,4845693.307,368110.9158
4316,11-Jan-05,11:40,4845695.205,368111.5574
4317,11-Jan-05,11:45,4845693.739,368110.9485
4318,11-Jan-05,11:50,4845692.949,368113.2766
4319,11-Jan-05,11:55,4845693.145,368111.2267
4320,11-Jan-05,12:00,4845693.81,368110.7646
4321,11-Jan-05,12:05,4845694.085,368110.8828
4322,11-Jan-05,12:10,4845694.879,368111.1885
4323,11-Jan-05,12:15,4845700.076,368109.0764
4324,11-Jan-05,12:20,4845666.402,368108.9259
4325,11-Jan-05,12:25,4845666.534,368107.2935
4326,11-Jan-05,12:30,4845666.323,368106.7578
4327,11-Jan-05,12:35,4845667.246,368108.411
4328,11-Jan-05,12:40,4845664.688,368109.6571
4329,11-Jan-05,12:45,4845666.85,368106.5185
4330,11-Jan-05,12:50,4845667.465,368106.869
4331,11-Jan-05,12:55,4845666.864,368109.1605
4332,11-Jan-05,13:00,4845668.064,368106.3654
4333,11-Jan-05,13:05,4845669.242,368109.1592
4334,11-Jan-05,13:10,4845665.278,368109.5802
4335,11-Jan-05,13:15,4845664.052,368109.2418
4336,11-Jan-05,13:20,4845666.46,368115.5715
4337,11-Jan-05,13:25,4845508.514,368266.4839
4338,11-Jan-05,13:30,4845432.739,368507.3958
4339,11-Jan-05,13:35,4845228.463,368525.5904
4340,11-Jan-05,13:40,4845321.203,368649.7565
4341,11-Jan-05,13:45,4845426.082,368774.8667
4342,11-Jan-05,13:50,4845314.563,368794.0405
4343,11-Jan-05,13:55,4845191.076,368890.1902
4344,11-Jan-05,14:00,4845169.126,369099.2247
4345,11-Jan-05,14:05,4844757.242,369093.9762
4346,11-Jan-05,14:11,4844537.513,369048.7836
4347,11-Jan-05,14:15,4844363.551,368852.0205
4348,11-Jan-05,14:20,4844284.064,368643.6462
4349,11-Jan-05,14:25,4844387.504,368459.899
4350,11-Jan-05,14:30,4844112.143,368329.9101
4351,11-Jan-05,14:35,4844099.253,368326.0145
4352,11-Jan-05,14:40,4844096.337,368308.2501
4353,11-Jan-05,14:45,4844088.007,368312.6292
4354,11-Jan-05,14:50,4844082.57,368304.9413
4355,11-Jan-05,14:55,4844091.848,368315.0574
4356,11-Jan-05,15:00,4844038.815,368464.3423
4357,11-Jan-05,15:05,4843973.348,368566.531
4358,11-Jan-05,15:10,4844047.04,368562.3194
4359,11-Jan-05,15:15,4844495.116,368580.9263
4360,11-Jan-05,15:20,4844549.469,368553.8921
4361,11-Jan-05,15:26,4844928.638,368500.2598
4362,11-Jan-05,15:31,4845189.526,368387.2674
4363,11-Jan-05,15:35,4845398.67,368046.2678
4364,11-Jan-05,15:41,4845167.793,368406.4353
4365,11-Jan-05,15:45,4845407.42,367964.6011
4366,11-Jan-05,15:50,4845401.054,367888.249
4367,11-Jan-05,15:55,4845445.737,367846.4465
4368,11-Jan-05,16:00,4845463.267,367852.7701
4369,11-Jan-05,16:05,4845463.927,367852.5577
4370,11-Jan-05,16:10,4845459.442,367712.7918
4371,11-Jan-05,16:15,4845520.706,367473.3636
4372,11-Jan-05,16:20,4845545.707,367397.2812
4373,11-Jan-05,16:25,4845531.306,367395.1182
4374,11-Jan-05,16:30,4845525.49,367394.2374
4375,11-Jan-05,16:35,4845516.898,367393.2853
4376,11-Jan-05,16:40,4845522.394,367392.9516
4377,11-Jan-05,16:45,4845519.34,367383.9185
4378,11-Jan-05,16:50,4845549.741,367293.9135
4379,11-Jan-05,16:55,4845556.121,367258.6423
4380,11-Jan-05,17:01,4845522.227,367393.4799
4381,11-Jan-05,17:05,4845521.567,367392.6211
4382,11-Jan-05,17:10,4845520.831,367395.5543
4383,11-Jan-05,17:15,4845524.623,367391.4737
4384,11-Jan-05,17:20,4845523.845,367394.833
4385,11-Jan-05,17:25,4845522.745,367390.9209
4386,11-Jan-05,17:30,4845522.424,367393.1053
4387,11-Jan-05,17:35,4845522.473,367392.325
4388,11-Jan-05,17:40,4845521.315,367394.6699
4389,11-Jan-05,17:45,4845520.123,367394.2435
